"REF_DATE","GEO","DGUID","Business characteristics","Use of artificial intelligence (AI) by businesses or organizations in producing goods or delivering services over the last 12 months","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2025","British Columbia","2021A000259","Majority ownership, visible minority","No, business or organization did not use AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671085578","11.43.20","76.8","C","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, all visible minorities","Yes, business used AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671085586","11.44.1","23.2","C","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, all visible minorities","Type of AI application used, machine learning","Percent","239","units","0","v1671085597","11.44.2","2.3","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, all visible minorities","Type of AI application used, natural language processing","Percent","239","units","0","v1671085599","11.44.3","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, all visible minorities","Type of AI application used, virtual agents or chat bots","Percent","239","units","0","v1671085600","11.44.4","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, all visible minorities","Type of AI application used, speech or voice recognition using AI","Percent","239","units","0","v1671085601","11.44.5","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, all visible minorities","Type of AI application used, recommendation systems using AI","Percent","239","units","0","v1671085602","11.44.6","1.6","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, all visible minorities","Type of AI application used, large language models","Percent","239","units","0","v1671085603","11.44.7","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, all visible minorities","Type of AI application used, text analytics using AI","Percent","239","units","0","v1671085604","11.44.8","13.3","C","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, all visible minorities","Type of AI application used, data analytics using AI","Percent","239","units","0","v1671085605","11.44.9","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, all visible minorities","Type of AI application used, neural network","Percent","239","units","0","v1671085587","11.44.10","8.4","C","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, all visible minorities","Type of AI application used, augmented reality","Percent","239","units","0","v1671085588","11.44.11","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, all visible minorities","Type of AI application used, decision making systems based on AI","Percent","239","units","0","v1671085589","11.44.12","8.4","C","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, all visible minorities","Type of AI application used, deep learning","Percent","239","units","0","v1671085590","11.44.13","6.9","B","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, all visible minorities","Type of AI application used, image or pattern recognition","Percent","239","units","0","v1671085591","11.44.14","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, all visible minorities","Type of AI application used, machine or computer vision","Percent","239","units","0","v1671085592","11.44.15","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, all visible minorities","Type of AI application used, robotics process automation","Percent","239","units","0","v1671085593","11.44.16","0.8","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, all visible minorities","Type of AI application used, biometrics","Percent","239","units","0","v1671085594","11.44.17","8.4","C","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, all visible minorities","Type of AI application used, marketing automation using AI","Percent","239","units","0","v1671085595","11.44.18","5.4","B","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, all visible minorities","Type of AI application used, other type","Percent","239","units","0","v1671085596","11.44.19","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, all visible minorities","No, business or organization did not use AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671085598","11.44.20","76.8","C","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, South Asian","Yes, business used AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671085606","11.45.1","31.2","E","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, South Asian","Type of AI application used, machine learning","Percent","239","units","0","v1671085617","11.45.2","4.9","B","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, South Asian","Type of AI application used, natural language processing","Percent","239","units","0","v1671085619","11.45.3","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, South Asian","Type of AI application used, virtual agents or chat bots","Percent","239","units","0","v1671085620","11.45.4","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, South Asian","Type of AI application used, speech or voice recognition using AI","Percent","239","units","0","v1671085621","11.45.5","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, South Asian","Type of AI application used, recommendation systems using AI","Percent","239","units","0","v1671085622","11.45.6","3.5","B","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, South Asian","Type of AI application used, large language models","Percent","239","units","0","v1671085623","11.45.7","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, South Asian","Type of AI application used, text analytics using AI","Percent","239","units","0","v1671085624","11.45.8","12.6","E","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, South Asian","Type of AI application used, data analytics using AI","Percent","239","units","0","v1671085625","11.45.9","12.6","E","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, South Asian","Type of AI application used, neural network","Percent","239","units","0","v1671085607","11.45.10","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, South Asian","Type of AI application used, augmented reality","Percent","239","units","0","v1671085608","11.45.11","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, South Asian","Type of AI application used, decision making systems based on AI","Percent","239","units","0","v1671085609","11.45.12","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, South Asian","Type of AI application used, deep learning","Percent","239","units","0","v1671085610","11.45.13","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, South Asian","Type of AI application used, image or pattern recognition","Percent","239","units","0","v1671085611","11.45.14","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, South Asian","Type of AI application used, machine or computer vision","Percent","239","units","0","v1671085612","11.45.15","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, South Asian","Type of AI application used, robotics process automation","Percent","239","units","0","v1671085613","11.45.16","1.6","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, South Asian","Type of AI application used, biometrics","Percent","239","units","0","v1671085614","11.45.17","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, South Asian","Type of AI application used, marketing automation using AI","Percent","239","units","0","v1671085615","11.45.18","8.1","D","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, South Asian","Type of AI application used, other type","Percent","239","units","0","v1671085616","11.45.19","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, South Asian","No, business or organization did not use AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671085618","11.45.20","68.8","E","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Chinese","Yes, business used AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671085626","11.46.1","34.2","E","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Chinese","Type of AI application used, machine learning","Percent","239","units","0","v1671085637","11.46.2","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Chinese","Type of AI application used, natural language processing","Percent","239","units","0","v1671085639","11.46.3","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Chinese","Type of AI application used, virtual agents or chat bots","Percent","239","units","0","v1671085640","11.46.4","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Chinese","Type of AI application used, speech or voice recognition using AI","Percent","239","units","0","v1671085641","11.46.5","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Chinese","Type of AI application used, recommendation systems using AI","Percent","239","units","0","v1671085642","11.46.6","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Chinese","Type of AI application used, large language models","Percent","239","units","0","v1671085643","11.46.7","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Chinese","Type of AI application used, text analytics using AI","Percent","239","units","0","v1671085644","11.46.8","2.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Chinese","Type of AI application used, data analytics using AI","Percent","239","units","0","v1671085645","11.46.9","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Chinese","Type of AI application used, neural network","Percent","239","units","0","v1671085627","11.46.10","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Chinese","Type of AI application used, augmented reality","Percent","239","units","0","v1671085628","11.46.11","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Chinese","Type of AI application used, decision making systems based on AI","Percent","239","units","0","v1671085629","11.46.12","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Chinese","Type of AI application used, deep learning","Percent","239","units","0","v1671085630","11.46.13","18.6","E","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Chinese","Type of AI application used, image or pattern recognition","Percent","239","units","0","v1671085631","11.46.14","4.2","C","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Chinese","Type of AI application used, machine or computer vision","Percent","239","units","0","v1671085632","11.46.15","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Chinese","Type of AI application used, robotics process automation","Percent","239","units","0","v1671085633","11.46.16","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Chinese","Type of AI application used, biometrics","Percent","239","units","0","v1671085634","11.46.17","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Chinese","Type of AI application used, marketing automation using AI","Percent","239","units","0","v1671085635","11.46.18","4.2","C","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Chinese","Type of AI application used, other type","Percent","239","units","0","v1671085636","11.46.19","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Chinese","No, business or organization did not use AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671085638","11.46.20","65.8","E","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Black","Yes, business used AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671085646","11.47.1","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Black","Type of AI application used, machine learning","Percent","239","units","0","v1671085657","11.47.2","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Black","Type of AI application used, natural language processing","Percent","239","units","0","v1671085659","11.47.3","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Black","Type of AI application used, virtual agents or chat bots","Percent","239","units","0","v1671085660","11.47.4","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Black","Type of AI application used, speech or voice recognition using AI","Percent","239","units","0","v1671085661","11.47.5","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Black","Type of AI application used, recommendation systems using AI","Percent","239","units","0","v1671085662","11.47.6","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Black","Type of AI application used, large language models","Percent","239","units","0","v1671085663","11.47.7","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Black","Type of AI application used, text analytics using AI","Percent","239","units","0","v1671085664","11.47.8","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Black","Type of AI application used, data analytics using AI","Percent","239","units","0","v1671085665","11.47.9","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Black","Type of AI application used, neural network","Percent","239","units","0","v1671085647","11.47.10","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Black","Type of AI application used, augmented reality","Percent","239","units","0","v1671085648","11.47.11","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Black","Type of AI application used, decision making systems based on AI","Percent","239","units","0","v1671085649","11.47.12","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Black","Type of AI application used, deep learning","Percent","239","units","0","v1671085650","11.47.13","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Black","Type of AI application used, image or pattern recognition","Percent","239","units","0","v1671085651","11.47.14","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Black","Type of AI application used, machine or computer vision","Percent","239","units","0","v1671085652","11.47.15","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Black","Type of AI application used, robotics process automation","Percent","239","units","0","v1671085653","11.47.16","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Black","Type of AI application used, biometrics","Percent","239","units","0","v1671085654","11.47.17","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Black","Type of AI application used, marketing automation using AI","Percent","239","units","0","v1671085655","11.47.18","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Black","Type of AI application used, other type","Percent","239","units","0","v1671085656","11.47.19","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Black","No, business or organization did not use AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671085658","11.47.20","100.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Filipino","Yes, business used AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671085666","11.48.1","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Filipino","Type of AI application used, machine learning","Percent","239","units","0","v1671085677","11.48.2","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Filipino","Type of AI application used, natural language processing","Percent","239","units","0","v1671085679","11.48.3","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Filipino","Type of AI application used, virtual agents or chat bots","Percent","239","units","0","v1671085680","11.48.4","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Filipino","Type of AI application used, speech or voice recognition using AI","Percent","239","units","0","v1671085681","11.48.5","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Filipino","Type of AI application used, recommendation systems using AI","Percent","239","units","0","v1671085682","11.48.6","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Filipino","Type of AI application used, large language models","Percent","239","units","0","v1671085683","11.48.7","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Filipino","Type of AI application used, text analytics using AI","Percent","239","units","0","v1671085684","11.48.8","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Filipino","Type of AI application used, data analytics using AI","Percent","239","units","0","v1671085685","11.48.9","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Filipino","Type of AI application used, neural network","Percent","239","units","0","v1671085667","11.48.10","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Filipino","Type of AI application used, augmented reality","Percent","239","units","0","v1671085668","11.48.11","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Filipino","Type of AI application used, decision making systems based on AI","Percent","239","units","0","v1671085669","11.48.12","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Filipino","Type of AI application used, deep learning","Percent","239","units","0","v1671085670","11.48.13","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Filipino","Type of AI application used, image or pattern recognition","Percent","239","units","0","v1671085671","11.48.14","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Filipino","Type of AI application used, machine or computer vision","Percent","239","units","0","v1671085672","11.48.15","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Filipino","Type of AI application used, robotics process automation","Percent","239","units","0","v1671085673","11.48.16","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Filipino","Type of AI application used, biometrics","Percent","239","units","0","v1671085674","11.48.17","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Filipino","Type of AI application used, marketing automation using AI","Percent","239","units","0","v1671085675","11.48.18","0.1","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Filipino","Type of AI application used, other type","Percent","239","units","0","v1671085676","11.48.19","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Filipino","No, business or organization did not use AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671085678","11.48.20","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Latin American","Yes, business used AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671085686","11.49.1","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Latin American","Type of AI application used, machine learning","Percent","239","units","0","v1671085697","11.49.2","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Latin American","Type of AI application used, natural language processing","Percent","239","units","0","v1671085699","11.49.3","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Latin American","Type of AI application used, virtual agents or chat bots","Percent","239","units","0","v1671085700","11.49.4","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Latin American","Type of AI application used, speech or voice recognition using AI","Percent","239","units","0","v1671085701","11.49.5","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Latin American","Type of AI application used, recommendation systems using AI","Percent","239","units","0","v1671085702","11.49.6","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Latin American","Type of AI application used, large language models","Percent","239","units","0","v1671085703","11.49.7","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Latin American","Type of AI application used, text analytics using AI","Percent","239","units","0","v1671085704","11.49.8","100.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Latin American","Type of AI application used, data analytics using AI","Percent","239","units","0","v1671085705","11.49.9","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Latin American","Type of AI application used, neural network","Percent","239","units","0","v1671085687","11.49.10","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Latin American","Type of AI application used, augmented reality","Percent","239","units","0","v1671085688","11.49.11","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Latin American","Type of AI application used, decision making systems based on AI","Percent","239","units","0","v1671085689","11.49.12","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Latin American","Type of AI application used, deep learning","Percent","239","units","0","v1671085690","11.49.13","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Latin American","Type of AI application used, image or pattern recognition","Percent","239","units","0","v1671085691","11.49.14","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Latin American","Type of AI application used, machine or computer vision","Percent","239","units","0","v1671085692","11.49.15","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Latin American","Type of AI application used, robotics process automation","Percent","239","units","0","v1671085693","11.49.16","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Latin American","Type of AI application used, biometrics","Percent","239","units","0","v1671085694","11.49.17","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Latin American","Type of AI application used, marketing automation using AI","Percent","239","units","0","v1671085695","11.49.18","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Latin American","Type of AI application used, other type","Percent","239","units","0","v1671085696","11.49.19","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Latin American","No, business or organization did not use AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671085698","11.49.20","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Arab","Yes, business used AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671085726","11.50.1","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Arab","Type of AI application used, machine learning","Percent","239","units","0","v1671085737","11.50.2","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Arab","Type of AI application used, natural language processing","Percent","239","units","0","v1671085739","11.50.3","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Arab","Type of AI application used, virtual agents or chat bots","Percent","239","units","0","v1671085740","11.50.4","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Arab","Type of AI application used, speech or voice recognition using AI","Percent","239","units","0","v1671085741","11.50.5","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Arab","Type of AI application used, recommendation systems using AI","Percent","239","units","0","v1671085742","11.50.6","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Arab","Type of AI application used, large language models","Percent","239","units","0","v1671085743","11.50.7","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Arab","Type of AI application used, text analytics using AI","Percent","239","units","0","v1671085744","11.50.8","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Arab","Type of AI application used, data analytics using AI","Percent","239","units","0","v1671085745","11.50.9","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Arab","Type of AI application used, neural network","Percent","239","units","0","v1671085727","11.50.10","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Arab","Type of AI application used, augmented reality","Percent","239","units","0","v1671085728","11.50.11","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Arab","Type of AI application used, decision making systems based on AI","Percent","239","units","0","v1671085729","11.50.12","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Arab","Type of AI application used, deep learning","Percent","239","units","0","v1671085730","11.50.13","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Arab","Type of AI application used, image or pattern recognition","Percent","239","units","0","v1671085731","11.50.14","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Arab","Type of AI application used, machine or computer vision","Percent","239","units","0","v1671085732","11.50.15","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Arab","Type of AI application used, robotics process automation","Percent","239","units","0","v1671085733","11.50.16","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Arab","Type of AI application used, biometrics","Percent","239","units","0","v1671085734","11.50.17","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Arab","Type of AI application used, marketing automation using AI","Percent","239","units","0","v1671085735","11.50.18","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Arab","Type of AI application used, other type","Percent","239","units","0","v1671085736","11.50.19","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Arab","No, business or organization did not use AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671085738","11.50.20","100.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Southeast Asian","Yes, business used AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671085746","11.51.1","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Southeast Asian","Type of AI application used, machine learning","Percent","239","units","0","v1671085757","11.51.2","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Southeast Asian","Type of AI application used, natural language processing","Percent","239","units","0","v1671085759","11.51.3","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Southeast Asian","Type of AI application used, virtual agents or chat bots","Percent","239","units","0","v1671085760","11.51.4","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Southeast Asian","Type of AI application used, speech or voice recognition using AI","Percent","239","units","0","v1671085761","11.51.5","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Southeast Asian","Type of AI application used, recommendation systems using AI","Percent","239","units","0","v1671085762","11.51.6","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Southeast Asian","Type of AI application used, large language models","Percent","239","units","0","v1671085763","11.51.7","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Southeast Asian","Type of AI application used, text analytics using AI","Percent","239","units","0","v1671085764","11.51.8","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Southeast Asian","Type of AI application used, data analytics using AI","Percent","239","units","0","v1671085765","11.51.9","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Southeast Asian","Type of AI application used, neural network","Percent","239","units","0","v1671085747","11.51.10","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Southeast Asian","Type of AI application used, augmented reality","Percent","239","units","0","v1671085748","11.51.11","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Southeast Asian","Type of AI application used, decision making systems based on AI","Percent","239","units","0","v1671085749","11.51.12","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Southeast Asian","Type of AI application used, deep learning","Percent","239","units","0","v1671085750","11.51.13","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Southeast Asian","Type of AI application used, image or pattern recognition","Percent","239","units","0","v1671085751","11.51.14","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Southeast Asian","Type of AI application used, machine or computer vision","Percent","239","units","0","v1671085752","11.51.15","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Southeast Asian","Type of AI application used, robotics process automation","Percent","239","units","0","v1671085753","11.51.16","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Southeast Asian","Type of AI application used, biometrics","Percent","239","units","0","v1671085754","11.51.17","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Southeast Asian","Type of AI application used, marketing automation using AI","Percent","239","units","0","v1671085755","11.51.18","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Southeast Asian","Type of AI application used, other type","Percent","239","units","0","v1671085756","11.51.19","","..","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, Southeast Asian","No, business or organization did not use AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671085758","11.51.20","100.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, West Asian","Yes, business used AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671085766","11.52.1","","F","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, West Asian","Type of AI application used, machine learning","Percent","239","units","0","v1671085777","11.52.2","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, West Asian","Type of AI application used, natural language processing","Percent","239","units","0","v1671085779","11.52.3","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, West Asian","Type of AI application used, virtual agents or chat bots","Percent","239","units","0","v1671085780","11.52.4","100.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, West Asian","Type of AI application used, speech or voice recognition using AI","Percent","239","units","0","v1671085781","11.52.5","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, West Asian","Type of AI application used, recommendation systems using AI","Percent","239","units","0","v1671085782","11.52.6","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, West Asian","Type of AI application used, large language models","Percent","239","units","0","v1671085783","11.52.7","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, West Asian","Type of AI application used, text analytics using AI","Percent","239","units","0","v1671085784","11.52.8","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, West Asian","Type of AI application used, data analytics using AI","Percent","239","units","0","v1671085785","11.52.9","100.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, West Asian","Type of AI application used, neural network","Percent","239","units","0","v1671085767","11.52.10","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, West Asian","Type of AI application used, augmented reality","Percent","239","units","0","v1671085768","11.52.11","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, West Asian","Type of AI application used, decision making systems based on AI","Percent","239","units","0","v1671085769","11.52.12","0.0","A","","","1"
"2025","British Columbia","2021A000259","Ownership by visible minority, West Asian","Type of AI application used, deep learning","Percent","239","units","0","v1671085770","11.52.13","0.0","A","","","1"
